key,conf,team,2pa,3pa,rim attempts,middy attempts,total minutes,2p%,3p%,assisted 3p %,rim%,assisted rim fg%,middy fg%,assisted middy fg%,rim attempt rate,middy attempt rate,3 pt rate,transition 2p%,transition 3p%,transition midrange fg%,% of assists end w/ rim,% of assists end w/ middy,% of assists end w/ 3p,off_team_poss_value,def_team_poss_value,roster_ncaa_id,offensive rapm,defensive rapm,hoop_hgt_in,pos,exp,num,g,min,mpg,ppg,oreb,dreb,rpg,apg,tov,ast_to,spg,bpg,usg,ortg,efg,ts,torvik_id,fgm,ftm,fta,ft_pct,two_m,two_a,three_m,three_a,dunk_m,dunk_a,dunk_pct,porpag,dporpag,adj_oe,drtg,adj_de,stops,obpm,dbpm,bpm,oreb_rate,dreb_rate,ast,to,blk,stl,ftr,pfr,recruit rank,pick,fga,fg_pct,torvik_year,torvik_hgt_in,total RAPM,stls/100,blks/100,stops/100,3pa/100,midfga/100,dunkfga/100,rimfga/100,2pa/100,weight
Shawn Tanner,(INTL) FRENCH LNB,ANG,3.7,,,,743.7,0.51351351,0.34,,,,,,,,0.5375,,,,,,,,,,,,78,,,,37,743.7,20.1,10.3,1.3,1.4,2.7,1.2,,1.33333333,0.6,0.2,22.2,118.1,0.519,0.57,https://basketball.realgm.com/player/Shawn-Tanner/Summary/127389,3.4,2.1,2.5,0.835,1.9,3.7,1.5,4.3,,,,,,,112.4,,,,,,7.5,9.2,10.6,9.5,1.2,1.7,,,,,8,0.427,2023,78,,,,,,,,,,
Sitraka Raharimanantoanina,(INTL) FRENCH LNB,CHA,1.3,,,,260.4,0.69230769,0.217,,,,,,,,0.35,,,,,,,,,,,,82,,,,31,260.4,8.4,2.7,0.8,1,1.8,0.2,,0.4,0.1,0.5,15.7,112,0.582,0.598,https://basketball.realgm.com/player/Sitraka-Raharimanantoanina/Summary/155274,1.1,0.4,0.7,0.619,0.9,1.3,0.2,0.7,,,,,,,101.8,,,,,,12.3,14.3,3.4,16.6,5.7,0.6,,,,,2,0.541,2023,82,,,,,,,,,,212
Theo Magrit,(INTL) FRENCH LNB,SCB,1.9,,,,666.4,0.52631579,0.3,,,,,,,,0.38709677,,,,,,,,,,,,74,,,,34,666.4,19.6,4.6,0.1,1.1,1.3,5.6,,3.5,0.8,0,13.6,119.6,0.514,0.575,https://basketball.realgm.com/player/Theo-Magrit/Summary/127276,1.4,1.3,1.9,0.714,1,1.9,0.4,1.2,,,,,,,114.8,,,,,,1,6.8,42.2,28.6,0.2,2.1,,,,,3.1,0.458,2023,74,,,,,,,,,,180
Timothe Crusol,(INTL) FRENCH LNB,RCB,3.3,,,,964,0.48484848,0.302,,,,,,,,0.52857143,,,,,,,,,,,,76,,,,40,964,24.1,8.5,0.4,1.5,1.9,3.5,,1.84210526,0.8,0.1,20.1,102.3,0.459,0.51,https://basketball.realgm.com/player/Timothe-Crusol/Summary/108658,2.7,2.1,3,0.689,1.6,3.3,1.1,3.7,,,,,,,105.1,,,,,,1.8,8.1,24.6,18.6,0.2,1.8,,,,,7,0.379,2023,76,,,,,,,,,,182
Tom Digbeu,(INTL) FRENCH LNB,APA,6.6,,,,636,0.57575758,0.302,,,,,,,,0.35294118,,,,,,,,,,,,77,,,,24,636,26.5,16.2,0.7,3.2,3.9,2.9,,1.11538462,1,0.5,26.9,116.1,0.535,0.627,https://basketball.realgm.com/player/Tom-Digbeu/Summary/116143,4.9,5.3,6.2,0.858,3.8,6.6,1.1,3.6,,,,,,,108.3,,,,,,3.3,14.8,20.8,16.7,1.9,1.9,,,,,10.2,0.482,2023,77,,,,,,,,,,169
Victor Diallo,(INTL) FRENCH LNB,ULR,1.4,,,,340,0.5,0.318,,,,,,,,0.48148148,,,,,,,,,,,,79,,,,34,340,10,2.9,0.4,1.1,1.6,0.2,,0.33333333,0.2,0.1,16.8,89.7,0.473,0.494,https://basketball.realgm.com/player/Victor-Diallo/Summary/110490,1.1,0.4,0.7,0.609,0.7,1.4,0.4,1.3,,,,,,,103.2,,,,,,5.1,13.1,3.2,16.5,0.9,1.3,,,,,2.7,0.396,2023,79,,,,,,,,,,
Vincent Amsellem,(INTL) FRENCH LNB,ANT,3.3,,,,405.6,0.48484848,0.296,,,,,,,,0.41071429,,,,,,,,,,,,76,,,,24,405.6,16.9,6.4,0.3,1.4,1.7,3,,2,0.6,0.3,22.3,99.9,0.459,0.496,https://basketball.realgm.com/player/Vincent-Amsellem/Summary/133130,2.3,1.2,1.8,0.659,1.6,3.3,0.7,2.3,,,,,,,107.6,,,,,,2.2,10.1,30.4,18.9,1.9,2,,,,,5.6,0.4,2023,76,,,,,,,,,,
Yvann Mbaya,(INTL) FRENCH LNB,APA,3.8,,,,214.2,0.76315789,0,,,,,,,,0,,,,,,,,,,,,82,,,,14,214.2,15.3,6,1.5,2.4,3.9,0.2,,0.14285714,0.5,0.3,16.9,106.4,0.755,0.715,https://basketball.realgm.com/player/Yvann-Mbaya/Summary/127401,2.9,0.3,0.9,0.308,2.9,3.8,0,0,,,,,,,109.1,,,,,,12.3,19.1,2.5,25.4,1.9,1.7,,,,,3.8,0.755,2023,82,,,,,,,,,,250
Anthony Andremont,(INTL) FRENCH LNB,ALM,0.6,,,,99.6,0.5,0.167,,,,,,,,0.71428571,,,,,,,,,,,,76,,,,12,99.6,8.3,1.6,0.1,1,1.1,0.6,,1.2,0,0,16.5,70.9,0.34,0.328,https://basketball.realgm.com/player/Anthony-Andremont/Summary/156083,0.6,0.2,0.8,0.222,0.3,0.6,0.3,1.5,,,,,,,116.4,,,,,,1.2,14.8,11.1,17.2,0,0,,,,,2.1,0.28,2022,76,,,,,,,,,,
Armel Traore,(INTL) FRENCH LNB,ALM,3.7,,,,270,0.54054054,0.316,,,,,,,,0.26,,,,,,,,,,,,81,,,,15,270,18,5.9,2.2,3.1,5.3,0.8,,0.61538462,0.3,0.7,18.6,99.2,0.52,0.517,https://basketball.realgm.com/player/Armel-Traore/Summary/148866,2.4,0.7,1.7,0.44,2,3.7,0.4,1.3,,,,,,,105.2,,,,,,14.8,21.7,7.6,18.9,3.9,1,,,,,5,0.48,2022,81,,,,,,,,,,245
Arthur Bruyas,(INTL) FRENCH LNB,SVBD,2.5,,,,522,0.52,0.353,,,,,,,,0.53703704,,,,,,,,,,,,78,,,,29,522,18,7,0.5,2,2.5,1.6,,0.94117647,0.5,0.2,21.4,98.9,0.513,0.561,https://basketball.realgm.com/player/Arthur-Bruyas/Summary/146566,2.3,1.4,1.9,0.778,1.3,2.5,1,2.9,,,,,,,109.9,,,,,,3.8,12.3,16.1,21.2,0.9,1.5,,,,,5.4,0.418,2022,78,,,,,,,,,,194
Babacar Niasse,(INTL) FRENCH LNB,CHA,1.3,,,,414.7,0.46153846,0.305,,,,,,,,0.68292683,,,,,,,,,,,,77,,,,29,414.7,14.3,4,0.3,1,1.3,0.6,,1,0.3,0.1,16.2,93.9,0.463,0.475,https://basketball.realgm.com/player/Babacar-Niasse/Summary/108655,1.5,0.2,0.2,0.857,0.6,1.3,0.9,2.8,,,,,,,113,,,,,,2.5,9.3,6.5,12.1,0.5,1.3,,,,,4.1,0.358,2022,77,,,,,,,,,,
Badr Moujib,(INTL) FRENCH LNB,UTM,2.5,,,,425.7,0.56,0.282,,,,,,,,0.32432432,,,,,,,,,,,,81,,,,33,425.7,12.9,4.5,0.9,1.6,2.5,0.5,,0.45454545,0.4,0.4,19.2,96.7,0.512,0.542,https://basketball.realgm.com/player/Badr-Moujib/Summary/150737,1.7,0.8,1.1,0.676,1.4,2.5,0.3,1.2,,,,,,,106.8,,,,,,9.4,14,6.4,20.7,2.8,1.5,,,,,3.7,0.467,2022,81,,,,,,,,,,202
Brice Dessert,(INTL) FRENCH LNB,ROU,2.9,,,,332.5,0.72413793,0,,,,,,,,0,,,,,,,,,,,,83,,,,25,332.5,13.3,4.8,1.6,2.3,3.8,0.2,,0.25,0.2,0.3,15,122.5,0.736,0.703,https://basketball.realgm.com/player/Brice-Dessert/Summary/152391,2.1,0.6,1.3,0.469,2.1,2.9,0,0,,,,,,,119.7,,,,,,13.8,23.7,2.8,18.1,2.6,0.7,,,,,2.9,0.736,2022,83,,,,,,,,,,
Calvin Hippolyte,(INTL) FRENCH LNB,SQB,1.9,,,,332.8,0.57894737,0.314,,,,,,,,0.45714286,,,,,,,,,,,,78,,,,32,332.8,10.4,3.8,0.3,1.5,1.8,0.4,,0.66666667,0.4,0.1,20.4,93.8,0.523,0.504,https://basketball.realgm.com/player/Calvin-Hippolyte/Summary/120298,1.6,0.2,0.7,0.261,1.1,1.9,0.5,1.6,,,,,,,102.1,,,,,,4.1,18.4,7.8,12.9,1.4,2,,,,,3.5,0.45,2022,78,,,,,,,,,,
Claudien Eliezer-Vanerot,(INTL) FRENCH LNB,CHA,0.2,,,,58.8,0.5,0,,,,,,,,0.5,,,,,,,,,,,,75,,,,12,58.8,4.9,0.3,0.2,0.7,0.8,0.2,,0.4,0.2,0.1,9.5,43.8,0.2,0.255,https://basketball.realgm.com/player/Claudien-Eliezer-Vanerot/Summary/127400,0.1,0.1,0.2,0.5,0.1,0.2,0,0.2,,,,,,,103.6,,,,,,4.3,16.4,4.9,50.5,1.8,1.9,,,,,0.4,0.2,2022,75,,,,,,,,,,
Clement Frisch,(INTL) FRENCH LNB,DEN,5.2,,,,693.1,0.51923077,0.385,,,,,,,,0.38823529,,,,,,,,,,,,79,,,,29,693.1,23.9,10.2,0.7,2.9,3.6,1.2,,0.8,1.2,0.5,21.5,103.8,0.547,0.567,https://basketball.realgm.com/player/Clement-Frisch/Summary/139523,4,0.9,1.2,0.794,2.7,5.2,1.3,3.3,,,,,,,102.5,,,,,,3.8,15.6,9.7,14.4,2.2,2.7,,,,,8.5,0.472,2022,79,,,,,,,,,,210
David Gassaud,(INTL) FRENCH LNB,ROU,1,,,,65,0.2,0,,,,,,,,0.375,,,,,,,,,,,,79,,,,10,65,6.5,0.6,0.7,0.2,0.9,0,,0,0.2,0.2,15,51.6,0.125,0.169,https://basketball.realgm.com/player/David-Gassaud/Summary/156082,0.2,0.2,0.4,0.5,0.2,1,0,0.6,,,,,,,124.8,,,,,,11.3,4.5,0,14.5,3.3,1.7,,,,,1.6,0.125,2022,79,,,,,,,,,,
Essome Miyem Nwal,(INTL) FRENCH LNB,LMBC,2.3,,,,190,0.56521739,0,,,,,,,,0.11538462,,,,,,,,,,,,82,,,,20,190,9.5,3.6,0.9,1.7,2.5,0.2,,0.25,0.2,0.5,19.9,103.7,0.5,0.567,https://basketball.realgm.com/player/Essome-Miyem-Nwal/Summary/108653,1.3,1,1.2,0.792,1.3,2.3,0,0.3,,,,,,,104,,,,,,12,20.4,3.8,19.3,4.9,1.2,,,,,2.6,0.5,2022,82,,,,,,,,,,220
Florian Leopold,(INTL) FRENCH LNB,QUI,3.9,,,,248.2,0.61538462,0,,,,,,,,0,,,,,,,,,,,,80,,,,17,248.2,14.6,6.2,0.8,2.7,3.5,0.4,,0.33333333,0.4,0.6,20,108.8,0.612,0.654,https://basketball.realgm.com/player/Florian-Leopold/Summary/108659,2.4,1.4,1.9,0.75,2.4,3.9,0,0,,,,,,,101.8,,,,,,7.2,25.1,4.3,19.8,4.5,1.3,,,,,3.9,0.612,2022,80,,,,,,,,,,200
Florian Leopold,(INTL) FRENCH LNB,UTM,2.7,,,,156,0.59259259,0,,,,,,,,0,,,,,,,,,,,,80,,,,15,156,10.4,4,0.7,1.4,2.1,0.3,,0.375,0.2,0.3,18.6,106.9,0.585,0.619,https://basketball.realgm.com/player/Florian-Leopold/Summary/108659,1.6,0.8,1.1,0.706,1.6,2.7,0,0,,,,,,,111,,,,,,8.6,15.8,5.6,19.8,2.6,1,,,,,2.7,0.585,2022,80,,,,,,,,,,200
Harvey Gauthier,(INTL) FRENCH LNB,NAN,2.4,,,,438,0.5,0.282,,,,,,,,0.35135135,,,,,,,,,,,,73,,,,30,438,14.6,3.8,0.9,0.8,1.6,1.9,,1.26666667,0.5,0,17.6,92.9,0.477,0.495,https://basketball.realgm.com/player/Harvey-Gauthier/Summary/151951,1.6,0.3,0.5,0.714,1.2,2.4,0.4,1.3,,,,,,,109,,,,,,7.3,6.6,22.5,27.5,0.3,2,,,,,3.7,0.427,2022,73,,,,,,,,,,
Hugo Bequignon,(INTL) FRENCH LNB,ADA,0.8,,,,120.6,0.375,0.083,,,,,,,,0.61904762,,,,,,,,,,,,76,,,,18,120.6,6.7,1.1,0.2,0.4,0.7,0.3,,0.5,0.3,0.1,19.8,55.3,0.237,0.252,https://basketball.realgm.com/player/Hugo-Bequignon/Summary/176005,0.4,0.1,0.2,0.5,0.3,0.8,0.1,1.3,,,,,,,103.5,,,,,,4.1,8.9,8.2,20.1,1,2.7,,,,,2.1,0.211,2022,76,,,,,,,,,,
Jayson Tchicamboud,(INTL) FRENCH LNB,UTM,2.8,,,,545.4,0.39285714,0.309,,,,,,,,0.47169811,,,,,,,,,,,,77,,,,27,545.4,20.2,5.4,0.4,2.1,2.5,3.2,,2,0.7,0.2,18,92.2,0.42,0.443,https://basketball.realgm.com/player/Jayson-Tchicamboud/Summary/127542,1.9,1,1.9,0.52,1.1,2.8,0.8,2.5,,,,,,,107.2,,,,,,2.3,11.9,25.4,20.2,0.9,1.9,,,,,5.3,0.347,2022,77,,,,,,,,,,
Jean-Fabrice Dossou,(INTL) FRENCH LNB,ADA,2.5,,,,456,0.56,0,,,,,,,,0,,,,,,,,,,,,83,,,,40,456,11.4,3.2,1.4,2,3.4,0.2,,0.18181818,0.5,0.1,17.6,90.4,0.535,0.53,https://basketball.realgm.com/player/Jean-Fabrice-Dossou/Summary/155249,1.4,0.5,1.1,0.442,1.4,2.5,0,0,,,,,,,100,,,,,,14.9,23.6,3.5,26.8,1,2.6,,,,,2.5,0.535,2022,83,,,,,,,,,,
Johan Randriamananjara,(INTL) FRENCH LNB,QUI,1.5,,,,260,0.4,0.286,,,,,,,,0.46428571,,,,,,,,,,,,78,,,,26,260,10,3.2,0.3,1,1.3,0.7,,1.16666667,0.3,0,18.8,97.1,0.438,0.5,https://basketball.realgm.com/player/Johan-Randriamananjara/Summary/103214,1,0.8,1,0.8,0.6,1.5,0.4,1.3,,,,,,,108.8,,,,,,4.4,13.8,12.2,16,0.4,1.7,,,,,2.8,0.37,2022,78,,,,,,,,,,194
Karlton Dimanche,(INTL) FRENCH LNB,APA,5.1,,,,662.3,0.62745098,0.276,,,,,,,,0.13559322,,,,,,,,,,,,76,,,,37,662.3,17.9,9.2,1.1,1.5,2.6,1.9,,1.9,0.9,0,21.6,125.6,0.595,0.634,https://basketball.realgm.com/player/Karlton-Dimanche/Summary/127277,3.4,2.1,2.9,0.713,3.2,5.1,0.2,0.8,,,,,,,109.4,,,,,,7.3,11.2,20.6,12.2,0,2.8,,,,,5.9,0.577,2022,76,,,,,,,,,,170
Kymany Houinsou,(INTL) FRENCH LNB,SQB,1.8,,,,338.1,0.38888889,0.273,,,,,,,,0.4375,,,,,,,,,,,,79,,,,23,338.1,14.7,3.8,0.3,1.3,1.6,2.1,,1.23529412,0.4,0.2,19.3,86.7,0.418,0.472,https://basketball.realgm.com/player/Kymany-Houinsou/Summary/147091,1.1,1.2,2,0.587,0.7,1.8,0.4,1.4,,,,,,,105.4,,,,,,3.1,10.8,23.8,29,1.8,1.5,,,,,3.2,0.356,2022,79,,,,,,,,,,205
Leopold Delaunay,(INTL) FRENCH LNB,JAV,2.6,,,,678.6,0.53846154,0.347,,,,,,,,0.42222222,,,,,,,,,,,,76,,,,39,678.6,17.4,5.8,1,2.6,3.6,1.9,,1.58333333,1.1,0.1,17,110.9,0.543,0.569,https://basketball.realgm.com/player/Leopold-Delaunay/Summary/127415,2.1,0.9,1.4,0.667,1.4,2.6,0.7,1.9,,,,,,,100.4,,,,,,7.2,18,18.4,18.8,0.8,3.5,,,,,4.5,0.469,2022,76,,,,,,,,,,205
Lorenzo Thirouard-Samson,(INTL) FRENCH LNB,LMBC,3.8,,,,700.4,0.47368421,0.455,,,,,,,,0.40625,,,,,,,,,,,,78,,,,34,700.4,20.6,8.5,1.4,1.7,3.1,1.3,,1.44444444,0.7,0.1,18.6,120.4,0.562,0.598,https://basketball.realgm.com/player/Lorenzo-Thirouard-Samson/Summary/111545,3,1.2,1.5,0.84,1.8,3.8,1.2,2.6,,,,,,,109.2,,,,,,8.7,9.8,11.4,10.7,0.7,1.8,,,,,6.4,0.47,2022,78,,,,,,,,,,
Lucas Beaufort,(INTL) FRENCH LNB,AMSB,5.4,,,,747.1,0.46296296,0.306,,,,,,,,0.2987013,,,,,,,,,,,,76,,,,31,747.1,24.1,7.9,0.3,1.7,2,2.6,,2,1.2,0.1,19.1,98.1,0.454,0.478,https://basketball.realgm.com/player/Lucas-Beaufort/Summary/132912,3.2,0.9,1.2,0.73,2.5,5.4,0.7,2.3,,,,,,,107.5,,,,,,1.2,10.1,19.6,13.2,0.5,2.7,,,,,7.7,0.408,2022,76,,,,,,,,,,
Lucas Boucaud,(INTL) FRENCH LNB,SQB,1.8,,,,408,0.38888889,0.243,,,,,,,,0.37931034,,,,,,,,,,,,74,,,,34,408,12,3,0.1,0.9,1,1.8,,1.5,0.2,0,18.9,85.9,0.399,0.445,https://basketball.realgm.com/player/Lucas-Boucaud/Summary/142096,1,0.7,1.1,0.632,0.7,1.8,0.3,1.1,,,,,,,108.1,,,,,,1.5,9.5,25.3,26.2,0.3,1.1,,,,,2.9,0.354,2022,74,,,,,,,,,,
Lucas Bourhis,(INTL) FRENCH LNB,ROU,2.8,,,,1029.6,0.46428571,0.457,,,,,,,,0.7254902,,,,,,,,,,,,70,,,,33,1029.6,31.2,15.2,0.5,1.9,2.4,3.3,,1.94117647,0.8,0,20,129,0.621,0.662,https://basketball.realgm.com/player/Lucas-Bourhis/Summary/108651,4.7,2.5,2.8,0.882,1.3,2.8,3.4,7.4,,,,,,,122.9,,,,,,1.8,8.7,19.9,12.7,0,1.4,,,,,10.2,0.456,2022,70,,,,,,,,,,
Lucas Ugolin,(INTL) FRENCH LNB,NAN,2.1,,,,437.1,0.47619048,0.43,,,,,,,,0.625,,,,,,,,,,,,77,,,,31,437.1,14.1,6.8,0.5,0.9,1.4,1.2,,0.85714286,0.5,0.1,25.1,97.8,0.58,0.58,https://basketball.realgm.com/player/Lucas-Ugolin/Summary/139533,2.5,0.3,0.6,0.5,1,2.1,1.5,3.5,,,,,,,106.4,,,,,,4.5,7.7,14.7,19.5,0.9,1.8,,,,,5.6,0.448,2022,77,,,,,,,,,,
Mamadou Guisse,(INTL) FRENCH LNB,JAV,4,,,,740,0.5,0.326,,,,,,,,0.23076923,,,,,,,,,,,,77,,,,37,740,20,6.4,1.2,2,3.2,1.1,,0.91666667,0.6,0.1,17,103,0.5,0.529,https://basketball.realgm.com/player/Mamadou-Guisse/Summary/156075,2.4,1.2,2,0.616,2,4,0.4,1.2,,,,,,,106.3,,,,,,7.3,11.7,9,16.3,0.5,1.7,,,,,5.2,0.461,2022,77,,,,,,,,,,
Marcus Gomis,(INTL) FRENCH LNB,ROU,3.4,,,,665.6,0.5,0.3,,,,,,,,0.5,,,,,,,,,,,,74,,,,32,665.6,20.8,7.5,0.5,1,1.4,1.7,,0.94444444,0.7,0,21,95.2,0.47,0.505,https://basketball.realgm.com/player/Marcus-Gomis/Summary/141948,2.7,1.1,1.5,0.766,1.7,3.4,1,3.4,,,,,,,122.2,,,,,,2.7,6.5,14.3,19,0.2,1.9,,,,,6.8,0.394,2022,74,,,,,,,,,,
Marlone Rugard,(INTL) FRENCH LNB,SVBD,0.5,,,,31,0.4,0.111,,,,,,,,0.64285714,,,,,,,,,,,,76,,,,10,31,3.1,0.8,0.2,0.6,0.8,0.1,,0.5,0.2,0,26.3,60.4,0.25,0.269,https://basketball.realgm.com/player/Marlone-Rugard/Summary/155259,0.3,0.1,0.2,0.5,0.2,0.5,0.1,0.9,,,,,,,107.2,,,,,,8.3,23.2,6,11.8,0,3.5,,,,,1.4,0.214,2022,76,,,,,,,,,,
Matheo Cauwet,(INTL) FRENCH LNB,ROU,0.8,,,,198,0.375,0.265,,,,,,,,0.7037037,,,,,,,,,,,,76,,,,18,198,11,2.2,0.3,0.4,0.7,0.3,,0.375,0.3,0,15.5,72.8,0.378,0.388,https://basketball.realgm.com/player/Matheo-Cauwet/Summary/180569,0.8,0.1,0.2,0.667,0.3,0.8,0.5,1.9,,,,,,,123.7,,,,,,3.6,4.9,5,21.8,0,1.7,,,,,2.7,0.286,2022,76,,,,,,,,,,
Mathis Dossou Yovo,(INTL) FRENCH LNB,CHA,6.3,,,,569.6,0.6031746,0,,,,,,,,0,,,,,,,,,,,,81,,,,32,569.6,17.8,10.4,1.8,2.4,4.2,0.4,,0.33333333,0.4,0.1,25.2,119.1,0.607,0.635,https://basketball.realgm.com/player/Mathis-Dossou-Yovo/Summary/94628,3.8,2.8,4.4,0.638,3.8,6.3,0,0,,,,,,,111.6,,,,,,13.2,17.1,4.8,12.9,0.5,1.2,,,,,6.3,0.607,2022,81,,,,,,,,,,210
Neftali Difuidi,(INTL) FRENCH LNB,SQB,1.7,,,,435.2,0.41176471,0.252,,,,,,,,0.66666667,,,,,,,,,,,,76,,,,34,435.2,12.8,4.5,0.2,1.6,1.8,0.6,,1,0.7,0.1,23.3,84.1,0.394,0.41,https://basketball.realgm.com/player/Neftali-Difuidi/Summary/141878,1.6,0.5,0.9,0.552,0.7,1.7,0.9,3.4,,,,,,,101.3,,,,,,2,16.4,8.9,10.1,0.8,3.2,,,,,5.1,0.31,2022,76,,,,,,,,,,
Paul Billong,(INTL) FRENCH LNB,BBD,2.2,,,,594,0.40909091,0.245,,,,,,,,0.40540541,,,,,,,,,,,,76,,,,33,594,18,4,0.7,1.1,1.8,3,,3.75,0.8,0.3,13.4,106.5,0.405,0.464,https://basketball.realgm.com/player/Paul-Billong/Summary/135781,1.3,1,1.5,0.708,0.9,2.2,0.4,1.5,,,,,,,104.8,,,,,,4.7,7,26.1,16.5,1.7,2.4,,,,,3.7,0.355,2022,76,,,,,,,,,,200
Romain Hoeltzel,(INTL) FRENCH LNB,APA,1.5,,,,140.4,0.26666667,0.353,,,,,,,,0.46428571,,,,,,,,,,,,71,,,,13,140.4,10.8,3.1,0.7,0.7,1.4,1.5,,1.66666667,0.4,0,17.9,101.4,0.417,0.474,https://basketball.realgm.com/player/Romain-Hoeltzel/Summary/172063,0.9,0.8,1.1,0.714,0.4,1.5,0.5,1.3,,,,,,,114.2,,,,,,8.1,8.2,20.5,22.2,0,2,,,,,2.8,0.333,2022,71,,,,,,,,,,
Sitraka Raharimanantoanina,(INTL) FRENCH LNB,CHA,1.8,,,,211.6,0.72222222,0,,,,,,,,0,,,,,,,,,,,,82,,,,23,211.6,9.2,3,0.7,1.2,1.9,0.2,,0.4,0.2,0.7,14,117.8,0.707,0.697,https://basketball.realgm.com/player/Sitraka-Raharimanantoanina/Summary/155274,1.3,0.5,0.9,0.571,1.3,1.8,0,0,,,,,,,105.6,,,,,,9.9,16.4,3.2,19.3,7.3,1,,,,,1.8,0.707,2022,82,,,,,,,,,,212
Theo Magrit,(INTL) FRENCH LNB,SCB,1.2,,,,428.4,0.41666667,0.3,,,,,,,,0.33333333,,,,,,,,,,,,74,,,,36,428.4,11.9,2.5,0.2,0.9,1.1,3.4,,2.42857143,0.4,0,14.9,107.9,0.415,0.531,https://basketball.realgm.com/player/Theo-Magrit/Summary/127276,0.7,1,1.3,0.8,0.5,1.2,0.2,0.6,,,,,,,111.7,,,,,,1.9,9.3,39.9,36.6,0.3,1.9,,,,,1.8,0.369,2022,74,,,,,,,,,,180
Tidjan Auguet,(INTL) FRENCH LNB,ROU,0.8,,,,63,0.375,0.167,,,,,,,,0.6,,,,,,,,,,,,73,,,,10,63,6.3,1.7,0.2,0.5,0.7,0.5,,0.625,0.1,0.1,24.1,69.2,0.3,0.361,https://basketball.realgm.com/player/Tidjan-Auguet/Summary/165602,0.5,0.5,0.8,0.625,0.3,0.8,0.2,1.2,,,,,,,122,,,,,,3.8,10.8,14,25.4,1.7,0.9,,,,,2,0.25,2022,73,,,,,,,,,,
Vincent Amsellem,(INTL) FRENCH LNB,ANT,3.1,,,,588,0.38709677,0.35,,,,,,,,0.39215686,,,,,,,,,,,,76,,,,40,588,14.7,5.5,0.3,1,1.3,1.5,,1.66666667,0.6,0,21.2,99.8,0.446,0.484,https://basketball.realgm.com/player/Vincent-Amsellem/Summary/133130,1.9,0.9,1.3,0.725,1.2,3.1,0.7,2,,,,,,,106.7,,,,,,2.6,8.3,17.5,13.1,0.2,2.2,,,,,5.1,0.377,2022,76,,,,,,,,,,
Yohan Choupas,(INTL) FRENCH LNB,LMBC,3.1,,,,652.8,0.41935484,0.25,,,,,,,,0.44642857,,,,,,,,,,,,76,,,,34,652.8,19.2,5.7,0.7,2.7,3.4,1.9,,1.1875,0.7,0.3,20.1,89.1,0.393,0.449,https://basketball.realgm.com/player/Yohan-Choupas/Summary/105848,1.9,1.3,1.6,0.782,1.3,3.1,0.6,2.5,,,,,,,106,,,,,,4.4,16.5,17.2,20.6,1.4,2,,,,,5.6,0.339,2022,76,,,,,,,,,,185
Bastien Vautier,(INTL) FRENCH LNB,NAN,4.2,,,,341,0.66666667,0,,,,,,,,0,,,,,,,,,,,,83,,,,22,341,15.5,6.2,1.8,2.8,4.5,0.4,,0.57142857,0.5,0.2,15.3,127.9,0.667,0.674,https://basketball.realgm.com/player/Bastien-Vautier/Summary/93688,2.8,0.5,0.8,0.667,2.8,4.2,0,0,,,,,,,100,,,,,,12.6,21.2,4.5,12.9,1.5,1.7,,,,,4.2,0.667,2020,83,,,,,,,,,,
Bathiste Tchouaffe,(INTL) FRENCH LNB,PB86,3.2,,,,416.3,0.53125,0.292,,,,,,,,0.56756757,,,,,,,,,,,,77,,,,23,416.3,18.1,9.4,0.1,1.7,1.8,0.7,,0.58333333,0.5,0.1,26.7,100.6,0.476,0.548,https://basketball.realgm.com/player/Bathiste-Tchouaffe/Summary/54258,2.9,2.4,2.8,0.859,1.7,3.2,1.2,4.2,,,,,,,116.8,,,,,,0.5,12.4,8,12.4,0.8,1.6,,,,,7.4,0.394,2020,77,,,,,,,,,,192
Benedikt Maukner,(INTL) FRENCH LNB,ANT,0.3,,,,36.3,0.33333333,0,,,,,,,,0,,,,,,,,,,,,82,,,,11,36.3,3.3,0.3,0.2,0.4,0.5,0.1,,,0.1,0,6.2,94.5,0.333,0.315,https://basketball.realgm.com/player/Benedikt-Maukner/Summary/127379,0.1,0.1,0.4,0.25,0.1,0.3,0,0,,,,,,,102.5,,,,,,6.3,13.3,4.2,0,0,1.5,,,,,0.3,0.333,2020,82,,,,,,,,,,220
Clement Desmonts,(INTL) FRENCH LNB,PB86,1,,,,202,0.5,0.282,,,,,,,,0.66666667,,,,,,,,,,,,76,,,,20,202,10.1,2.9,0.2,1.1,1.3,0.5,,2.5,0.3,0.1,16.1,97,0.449,0.466,https://basketball.realgm.com/player/Clement-Desmonts/Summary/107214,1.1,0.2,0.3,0.8,0.5,1,0.6,2,,,,,,,116.5,,,,,,1.7,14.4,10,6.1,0.5,1.4,,,,,3,0.356,2020,76,,,,,,,,,,185
Enzo Goudou-Sinha,(INTL) FRENCH LNB,NAN,3.5,,,,540.5,0.51428571,0.411,,,,,,,,0.47761194,,,,,,,,,,,,72,,,,23,540.5,23.5,9.3,0.3,1.3,1.6,4.7,,2.9375,0.9,0.1,17.7,122.9,0.569,0.603,https://basketball.realgm.com/player/Enzo-Goudou-Sinha/Summary/111540,3.1,1.7,2.3,0.722,1.8,3.5,1.3,3.2,,,,,,,105.7,,,,,,1.6,6.3,34.9,16.9,0.4,2,,,,,6.7,0.471,2020,72,,,,,,,,,,170
